fips_code,total_population,male,female,median_age,white_pop,african_american_pop,american_indian_pop,asian_pop,hawaiian_islander_pop,other_pop,hispanic_pop
48499,41927,20705,21222,47.5,38267,2057,235,205,9,769,41927
48501,7918,3900,4018,31.8,6508,97,53,40,0,1046,7918
48503,18368,9050,9318,42.4,17017,244,89,8,0,467,18368
48505,14014,7043,6971,27.9,13801,25,0,0,0,188,14014
48507,11753,5825,5928,31.1,10308,21,0,0,0,1386,11753
49001,6527,3385,3142,31.5,6345,10,27,0,95,13,6527
49003,49660,24963,24697,30.9,46316,109,319,375,68,1445,49660
49005,112095,55762,56333,25.5,103302,650,748,2165,184,2676,112095
49007,21153,10515,10638,34.6,19369,95,282,158,20,833,21153
49009,897,513,384,48.2,840,0,4,6,4,15,897
49011,306664,154109,152555,29.4,279043,3759,1587,5736,1911,7279,306664
49013,18537,9399,9138,29.8,17023,71,911,88,41,218,18537
49015,10902,5525,5377,33.0,10490,47,49,37,0,170,10902
49017,5107,2642,2465,40.8,4869,17,97,65,24,4,5107
49019,9183,4683,4500,40.0,8561,33,429,47,21,19,9183
49021,45984,23082,22902,26.6,42704,195,1025,287,210,321,45984
49023,10233,5165,5068,29.6,9923,36,82,37,13,36,10233
49025,7093,3480,3613,45.5,6900,10,14,7,8,99,7093
49027,12436,6382,6054,34.0,11646,88,124,18,20,390,12436
49029,9485,4823,4662,31.9,9253,0,0,44,0,86,9485
49031,1699,839,860,42.2,1653,3,1,0,2,27,1699
49033,2264,1158,1106,33.0,2213,3,3,0,2,13,2264
49035,1032226,519200,513026,30.8,887588,16684,7887,34277,16106,43143,1032226
49037,14707,7366,7341,30.2,7084,22,7168,68,64,57,14707
49039,27645,14478,13167,28.9,25471,263,285,135,154,998,27645
49041,20759,10495,10264,32.9,19803,94,262,51,25,292,20759
49043,36598,18761,17837,36.7,34598,108,141,691,8,729,36598
49045,58158,29187,28971,29.5,54914,540,546,436,215,644,58158
49047,32809,16685,16124,29.4,27845,41,2033,186,508,985,32809
49049,516571,258985,257586,24.5,471667,2937,3113,7042,4349,15012,516571
49051,23661,11936,11725,31.9,22709,59,78,193,10,291,23661
49053,139484,68906,70578,32.5,129149,613,1849,988,1135,3574,139484
49055,2756,1404,1352,36.9,2688,23,31,0,0,6,2756
49057,230940,116158,114782,30.9,201311,3402,1728,2944,569,15667,230940
50001,36814,18438,18376,41.8,35217,320,114,554,32,68,36814
50003,36990,17971,19019,45.1,35700,171,42,224,0,70,36990
50005,31170,15453,15717,42.3,30124,230,84,260,21,45,31170
50007,156696,76437,80259,36.4,144836,2878,452,4386,6,649,156696
50009,6316,3172,3144,46.7,6123,34,29,19,0,13,6316
50011,47853,23737,24116,39.6,45603,210,399,239,0,264,47853
50013,7032,3526,3506,45.8,6714,10,44,16,0,11,7032
50015,24471,12251,12220,40.1,23613,133,65,121,0,109,24471
50017,28980,14490,14490,43.5,28116,78,80,168,2,64,28980
50019,27198,13568,13630,43.9,26372,208,100,112,5,42,27198
50021,61599,30443,31156,44.3,59763,291,90,306,0,255,61599
50023,59462,29375,30087,42.5,57276,540,173,522,11,77,59462
50025,44310,21745,22565,44.9,42234,446,60,438,51,105,44310
50027,56607,27823,28784,45.5,54560,255,123,526,2,164,56607
51001,33454,16230,17224,44.5,22586,9620,112,41,0,480,33454
51003,99484,47564,51920,38.2,81403,9751,313,4240,0,1027,99484
51005,16297,7956,8341,46.1,15210,801,6,127,0,10,16297
51007,12674,6272,6402,41.6,9219,3052,117,59,18,16,12674
51009,32301,15406,16895,42.4,24630,6083,331,196,18,304,32301
51011,14952,7374,7578,42.3,11468,3206,12,27,0,16,14952
51013,209077,104287,104790,33.7,149199,17742,824,20085,142,13954,209077
51015,73662,37616,36046,43.3,68529,2990,231,375,84,835,73662
51017,4713,2286,2427,45.4,4499,169,0,34,0,11,4713
51019,68750,33950,34800,44.0,62962,3830,96,721,30,105,68750
51021,6827,3858,2969,44.2,6618,189,0,0,0,0,6827
51023,33074,16213,16861,45.0,31320,1132,2,123,0,55,33074
51025,17372,9118,8254,41.0,7162,9969,0,35,0,46,17372
51027,24071,12227,11844,43.9,23162,478,129,175,0,73,24071
51029,17071,9527,7544,41.4,10562,6167,51,89,0,52,17071
51031,54797,26569,28228,41.4,45296,7938,132,420,8,208,54797
51033,28510,14145,14365,38.6,18964,8435,135,141,0,150,28510
51035,29989,15019,14970,45.0,29225,247,0,43,0,99,29989
51036,7226,3576,3650,47.1,3008,3579,469,10,7,3,7226
51037,12546,6162,6384,43.5,8420,3819,64,17,0,105,12546
51041,316895,152721,164174,37.5,222916,70601,1066,10904,184,4257,316895
51043,14143,7009,7134,44.7,12805,799,49,140,0,131,14143
51045,5186,2488,2698,45.0,5080,10,0,13,0,0,5186
51047,46894,23600,23294,37.9,36090,7027,69,746,66,1322,46894
51049,9951,4959,4992,41.8,6348,3399,11,0,12,0,9951
51051,15877,8019,7858,43.5,15685,68,0,38,0,0,15877
51053,27926,13692,14234,40.8,18006,9280,62,140,0,171,27926
51057,11130,5324,5806,43.8,6526,4300,64,14,24,12,11130
51059,1083770,535616,548154,37.5,691090,99298,4623,190824,934,53010,1083770
51061,65495,32357,33138,41.0,57199,5393,32,896,20,363,65495
51063,15268,7437,7831,44.2,14590,186,165,139,0,0,15268
51065,25749,11633,14116,41.1,20836,4006,74,180,0,61,25749
51067,56012,27673,28339,44.3,50306,4801,62,171,0,45,56012
51069,78397,39093,39304,39.2,71186,3258,62,1057,163,1198,78397
51071,17149,8424,8725,43.0,16585,230,17,32,0,40,17149
51073,36821,18083,18738,41.9,32179,3367,179,332,7,101,36821
51075,21496,10687,10809,45.3,16653,4413,12,106,0,53,21496
51077,15535,7565,7970,47.0,14941,354,0,4,93,51,15535
51079,18453,9222,9231,39.5,16460,1244,0,191,27,182,18453
51081,12127,7710,4417,42.1,4599,7264,24,52,0,73,12127
51083,36140,17266,18874,44.6,21860,13513,51,125,0,422,36140
51085,99964,49050,50914,41.2,86520,9225,274,1307,31,970,99964
51087,307576,144671,162905,37.5,185352,89917,1108,19967,111,4097,307576
51089,53971,25895,28076,44.5,40414,11750,16,274,0,617,53971
51091,2317,1090,1227,56.5,2295,0,0,0,0,5,2317
51093,35240,17201,18039,43.7,25290,8766,55,345,0,228,35240
51095,66939,32396,34543,44.9,54220,9044,208,1861,77,436,66939
51097,6968,3581,3387,44.7,4756,2148,19,12,0,8,6968
51099,23739,11879,11860,36.5,18280,4530,54,246,6,79,23739
51101,15861,7688,8173,39.3,12278,3010,218,23,0,77,15861
51103,11371,5383,5988,54.2,7963,3211,0,109,0,11,11371
51105,25528,13410,12118,41.4,24090,959,95,54,8,135,25528
51107,314980,155549,159431,34.8,220871,23431,630,46369,107,12007,314980
51109,33083,16284,16799,43.1,26038,5970,120,186,0,197,33083
51111,12838,6834,6004,43.8,7911,4553,5,5,12,135,12838
51113,13270,6531,6739,44.7,11311,1524,0,87,13,72,13270
51115,8965,4239,4726,50.3,7818,875,33,30,0,86,8965
51117,32548,15990,16558,45.9,19346,11968,46,237,14,562,32548
51119,10855,5412,5443,51.2,8647,2146,31,0,0,12,10855
51121,94179,49031,45148,26.5,82549,3632,208,5284,26,881,94179
51125,15000,7099,7901,47.7,12407,2381,29,20,0,8,15000
51127,18460,9428,9032,42.0,14999,2952,156,94,0,94,18460
51131,12408,6053,6355,47.3,7483,4750,0,53,0,66,12408
51133,12389,6070,6319,53.5,8788,3592,0,0,0,0,12389
51135,15875,8113,7762,43.0,9188,6312,41,37,0,186,15875
51137,33625,16473,17152,42.7,27909,4399,57,191,0,308,33625
51139,24038,11916,12122,43.0,23091,371,49,122,0,29,24038
51141,18513,9216,9297,46.1,17127,1250,53,2,0,10,18513
51143,63318,31137,32181,44.3,47613,13794,38,166,13,663,63318
51145,28003,15519,12484,42.1,23624,3877,63,155,0,69,28003
51147,23017,11296,11721,33.4,14477,7865,40,165,2,257,23017
51149,36013,19594,16419,37.6,22276,11654,321,623,116,474,36013
51153,404011,200718,203293,33.5,242288,80814,1400,30258,359,29503,404011
51155,34869,17354,17515,44.2,32300,1832,20,178,0,58,34869
51157,7440,3644,3796,48.0,6857,372,33,9,0,37,7440
51159,9234,5250,3984,43.2,6143,2790,71,16,0,80,9234
51161,92432,44069,48363,42.9,83195,5043,162,2452,0,314,92432
51163,22357,11011,11346,46.8,21134,688,33,152,32,5,22357
51165,76353,37322,39031,40.3,72945,1216,313,581,0,557,76353
51167,28773,14197,14576,42.9,27989,403,27,72,0,119,28773
51169,23061,11516,11545,44.7,22701,150,0,53,0,4,23061
51171,42076,20534,21542,42.7,40016,888,40,239,14,344,42076
51173,32103,15713,16390,43.3,31017,641,98,91,0,6,32103
51175,18576,9705,8871,43.9,11223,6925,50,17,0,28,18576
51177,122854,60278,62576,36.4,92339,19432,378,2954,193,5081,122854
51179,129446,65063,64383,34.5,92277,22393,740,3419,168,6150,129446
51181,6988,3462,3526,45.3,3570,3307,4,47,0,27,6988
51183,12095,7171,4924,40.5,4858,7053,10,15,0,68,12095
51185,44846,22154,22692,43.4,42672,1210,68,140,0,121,44846
51187,37567,18615,18952,39.8,34487,1477,121,262,42,182,37567
51191,54691,26827,27864,43.2,53076,692,82,229,0,114,54691
51193,17468,8467,9001,46.5,11957,5198,3,41,0,54,17468
51195,41361,21486,19875,39.5,38463,2155,28,164,0,134,41361
51197,29203,14369,14834,42.9,27849,1099,11,170,0,20,29203
51199,65503,32027,33476,39.6,50812,9061,142,3087,149,266,65503
51510,140337,67565,72772,35.7,89211,30599,552,8462,143,5992,140337
51515,6103,2729,3374,44.7,4638,1314,0,26,0,10,6103
51520,17747,8291,9456,40.8,16112,1062,111,138,0,71,17747
51530,6679,3083,3596,38.0,6074,535,15,4,2,9,6679
51540,43223,20775,22448,28.1,29970,8661,186,2818,27,515,43223
51550,223233,108598,114635,36.7,139846,66739,902,6932,133,3043,223233
51570,17426,8103,9323,41.6,14296,2279,41,554,0,87,17426
51580,5903,2983,2920,43.8,4964,715,15,28,0,37,5903
51590,43185,19737,23448,42.7,20663,20875,18,436,8,565,43185
51595,5825,2718,3107,39.2,1862,3729,13,20,0,143,5825
51600,22712,11146,11566,38.5,16371,1079,137,3578,32,776,22712
51610,12300,5857,6443,36.9,9533,634,8,1212,0,602,12300
51620,8531,3808,4723,40.1,3379,4916,0,72,0,15,8531
51630,24932,11662,13270,28.8,16220,5850,102,624,3,1434,24932
51640,6942,3187,3755,44.7,6482,270,38,10,0,0,6942
51650,137471,66020,71451,35.5,59665,69527,629,3295,67,1265,137471
51660,49043,23142,25901,22.7,41586,3661,54,1912,73,701,49043
51670,22501,10684,11817,35.9,12915,8724,40,57,0,197,22501
51678,6990,4424,2566,21.7,5572,616,0,307,0,214,6990
51680,75657,35319,40338,30.3,49167,21809,140,1890,5,647,75657
51683,37943,18942,19001,32.3,27524,5410,18,1495,0,1851,37943
51685,14409,7082,7327,31.0,8849,1876,93,1098,0,1579,14409
51690,13854,6133,7721,44.1,6803,6137,86,147,0,353,13854
51700,180831,87134,93697,32.3,91768,72991,751,5085,357,2988,180831
51710,243056,125797,117259,29.6,116753,104880,1094,8219,567,4037,243056
51720,3971,1681,2290,39.8,3576,290,0,0,0,55,3971
51730,32226,14985,17241,39.8,5921,25625,47,232,7,79,32226
51735,12110,5910,6200,43.3,11521,51,0,406,0,31,12110
51740,95786,46114,49672,35.3,40037,50735,200,1049,22,888,95786
51750,16511,7769,8742,21.9,14337,1338,0,279,14,182,16511
51760,205348,97537,107811,32.2,88522,102477,679,4551,74,2707,205348
51770,96742,46049,50693,38.4,63434,27018,210,1750,13,1100,96742
51775,24792,11720,13072,39.8,21931,1779,30,388,0,373,24792
51790,23906,10689,13217,42.6,19985,2967,36,153,0,123,23906
51800,84216,40476,43740,38.2,44201,35374,77,1300,7,439,84216
51810,439528,215485,224043,34.8,301851,84398,1200,27541,525,5019,439528
51820,21030,10070,10960,38.2,17230,2450,191,206,0,384,21030
51830,14207,6620,7587,24.1,10696,2065,0,791,0,240,14207
51840,26330,12883,13447,35.6,21499,2884,45,663,29,560,26330
53001,18575,9453,9122,29.2,11632,24,167,123,18,5929,18575
53003,21658,10445,11213,43.3,20330,104,234,108,38,216,21658
53005,175424,87727,87697,35.7,143741,2437,1787,4710,206,17174,175424
53007,72431,35923,36508,39.8,64135,247,886,522,44,4891,72431
53009,71411,35375,36036,49.0,62920,591,3544,1027,53,548,71411
53011,426984,210963,216021,36.8,367814,8448,2652,17232,2691,10210,426984
53013,4001,2053,1948,48.9,3731,9,57,18,0,80,4001
53015,102138,50534,51604,40.1,92396,516,1750,1353,165,1684,102138
53017,38369,19224,19145,36.8,28809,96,413,294,51,7672,38369
53019,7584,3954,3630,47.0,5758,51,1304,34,22,123,7584
53021,78680,40979,37701,28.4,46005,1528,604,1539,30,26643,78680
53023,2246,1092,1154,52.6,2130,0,0,28,0,0,2246
53025,88885,45306,43579,32.1,61729,960,1009,959,31,21486,88885
53027,72272,37153,35119,42.0,62497,858,2936,991,174,2049,72272
53029,78707,39084,39623,43.6,67571,1461,529,3433,485,1223,78707
53031,29802,14829,14973,53.8,27009,285,526,443,12,145,29802
53033,1940777,967800,972977,37.1,1356608,118815,14772,282493,14554,55583,1940777
53035,251400,127621,123779,39.3,207191,6796,3774,11886,2232,4135,251400
53037,40954,20579,20375,32.4,36731,311,340,1074,2,1563,40954
53039,20421,10258,10163,45.3,18727,107,566,136,52,460,20421
53041,75399,37815,37584,42.0,69299,459,615,601,11,1478,75399
53043,10536,5298,5238,47.8,9912,30,181,41,3,92,10536
53045,60545,31231,29314,44.5,52221,797,2016,902,43,1672,60545
53047,40959,20719,20240,42.2,31011,193,4181,309,194,3511,40959
53049,20945,10545,10400,50.7,18375,99,332,417,13,865,20945
53051,12976,6638,6338,47.6,11791,16,480,28,0,113,12976
53053,798528,395397,403131,35.7,605139,54474,9098,47281,10469,19719,798528
53055,15740,7659,8081,52.9,14779,109,123,247,18,209,15740
53057,117087,58068,59019,40.2,102449,704,1942,2108,234,5248,117087
53059,11053,5568,5485,44.5,10245,11,244,115,41,218,11053
53061,714443,357586,356857,37.2,572692,16600,8685,64209,2807,16691,714443
53063,470375,232547,237828,36.8,420391,8515,6159,10829,1697,5346,470375
53065,43498,21795,21703,45.1,39119,180,2013,270,66,165,43498
53067,252410,123128,129282,38.3,210962,6824,3469,14185,1925,3672,252410
53069,4003,1986,2017,48.8,3790,7,36,32,0,0,4003
53071,58643,29913,28730,37.0,51104,998,610,765,177,3493,58643
53073,201404,99751,101653,36.5,175087,1800,5400,7523,394,3733,201404
53075,44997,22743,22254,24.1,38349,907,241,3385,149,264,44997
53077,242454,121307,121147,32.4,180685,1888,9741,2397,145,39267,242454
54001,16472,8126,8346,41.4,15952,68,114,45,0,0,16472
54003,104410,51539,52871,37.6,92146,7511,183,897,10,888,104410
54005,24617,12234,12383,41.2,24256,232,0,3,0,0,24617
54007,14531,7310,7221,43.4,14294,86,63,11,0,2,14531
54009,24021,11762,12259,44.9,23274,412,51,103,0,45,24021
54011,96240,46890,49350,39.0,88132,4510,217,985,22,109,96240
54013,7613,3812,3801,45.4,7443,18,5,3,0,0,7613
54015,9432,4741,4691,41.9,9284,17,4,0,0,3,9432
54017,8147,4376,3771,41.9,8008,45,1,0,0,0,8147
54019,46000,22954,23046,42.3,42903,2257,103,76,0,163,46000
54021,8623,5112,3511,38.8,7112,994,38,30,0,126,8623
54023,11929,5888,6041,44.0,11652,69,2,0,0,43,11929
54025,35572,17372,18200,44.8,33618,1015,65,94,16,44,35572
54027,23791,12086,11705,42.7,23137,254,0,85,2,87,23791
54029,30594,14772,15822,45.1,29317,579,53,87,0,0,30594
54031,13912,6822,7090,42.1,13237,446,24,13,0,148,13912
54033,68959,33491,35468,41.7,66193,1047,139,348,118,142,68959
54035,29206,14391,14815,41.5,28721,163,5,0,0,0,29206
54037,53545,26593,26952,39.2,47187,3342,45,745,0,627,53545
54039,192572,92447,100125,42.3,171522,8050,243,2082,0,111,192572
54041,16389,8137,8252,44.0,16005,44,14,41,23,0,16389
54043,21714,10739,10975,41.3,21424,51,10,32,0,0,21714
54045,36508,18014,18494,42.2,35274,823,62,118,1,29,36508
54047,21966,10779,11187,44.0,19511,2288,14,26,0,0,21966
54049,56460,27496,28964,41.3,53352,1928,35,142,29,34,56460
54051,32993,16094,16899,44.0,32362,209,29,153,0,31,32993
54053,27242,13184,14058,42.2,26601,174,15,0,0,0,27242
54055,62251,29704,32547,42.1,57036,3566,223,370,0,165,62251
54057,28049,13805,14244,42.1,26754,935,4,14,0,25,28049
54059,26660,13076,13584,41.7,25762,593,14,79,0,39,26660
54061,96417,49749,46668,29.3,87808,3234,121,3163,45,306,96417
54063,13528,6714,6814,44.9,13181,117,49,0,0,0,13528
54065,17507,8708,8799,44.9,17073,131,11,87,0,0,17507
54067,26201,12795,13406,43.9,25668,3,186,131,0,27,26201
54069,44307,21032,23275,43.2,41418,1664,70,432,1,59,44307
54071,7666,3933,3733,47.6,7327,229,6,7,0,33,7666
54073,7630,4107,3523,42.1,7383,69,12,0,0,0,7630
54075,8750,4454,4296,47.5,8509,119,3,12,0,1,8750
54077,33471,17211,16260,41.7,31899,1067,57,36,0,87,33471
54079,55660,27149,28511,41.2,54017,655,30,433,14,19,55660
54081,78852,39417,39435,40.7,69897,6663,176,905,23,292,78852
54083,29361,15139,14222,43.6,28567,318,37,122,51,14,29361
54085,10391,5167,5224,44.4,10240,27,27,5,0,12,10391
54087,14884,7347,7537,43.3,14001,1,34,8,0,2,14884
54089,13813,6191,7622,46.2,13184,458,0,43,28,17,13813
54091,16889,8496,8393,42.4,16441,176,38,10,25,11,16889
54093,7109,3543,3566,46.2,6999,24,0,5,0,0,7109
54095,9188,4540,4648,45.1,9094,24,15,2,0,0,9188
54097,24210,12001,12209,41.3,23619,185,15,83,0,35,24210
54099,42273,20544,21729,41.7,41662,69,57,105,0,17,42273
54101,9158,4525,4633,44.7,9061,4,0,15,0,0,9158
54103,16526,8065,8461,44.9,16320,48,7,61,19,0,16526
54105,5769,2970,2799,43.9,5585,20,22,0,0,31,5769
54107,86835,41805,45030,41.8,83725,985,135,442,62,169,86835
54109,23668,11794,11874,42.4,23222,244,51,5,42,0,23668
55001,20898,11313,9585,48.9,19488,665,124,87,21,190,20898
55003,16113,8054,8059,41.0,13632,59,1637,96,16,60,16113
55005,45882,22912,22970,42.7,44073,488,375,186,4,212,45882
55007,15078,7738,7340,49.3,13106,70,1574,65,0,14,15078
55009,248526,123094,125432,36.2,221071,5176,6127,6858,46,3202,248526
55011,13544,6885,6659,44.0,13195,36,71,11,0,142,13544
55013,15528,7935,7593,49.3,14271,93,775,60,0,48,15528
55015,48960,24724,24236,38.2,46796,96,192,979,0,175,48960
55017,62362,32217,30145,40.2,59571,904,250,797,3,93,62362
55019,34610,17541,17069,37.1,33724,105,189,125,0,205,34610
55021,56596,28797,27799,41.3,54307,750,277,206,20,379,56596
55023,16677,8651,8026,44.5,16117,336,48,56,0,39,16677
55025,490379,242670,247709,34.4,421323,24798,1156,23323,75,6257,490379
55027,88741,46642,42099,40.6,83809,2453,300,488,0,579,88741
55029,27872,13765,14107,49.6,26827,140,135,130,52,347,27872
55031,43963,21915,22048,40.0,40981,596,812,440,16,71,43963
55033,43788,21996,21792,33.6,41585,222,233,1021,0,67,43788
55035,98952,48631,50321,33.2,92174,922,402,3281,14,444,98952
55037,4486,2288,2198,48.5,4239,0,111,6,0,9,4486
55039,101577,49890,51687,40.3,95928,1068,415,999,27,1398,101577
55041,9361,4781,4580,44.0,7719,79,1246,13,7,33,9361
55043,51055,26511,24544,36.5,49661,589,81,259,7,60,51055
55045,36800,18261,18539,41.3,35912,202,77,156,0,126,36800
55047,19064,9493,9571,44.4,18532,93,39,38,8,178,19064
55049,23712,11819,11893,41.4,23236,73,19,133,0,33,23712
55051,5978,3039,2939,51.0,5848,27,33,0,0,1,5978
55053,20436,10914,9522,41.6,18249,532,1067,97,0,91,20436
55055,83751,41664,42087,38.1,79958,610,93,597,0,1249,83751
55057,26701,13974,12727,43.2,25249,407,395,140,11,132,26701
55059,166373,82304,84069,36.5,143577,11440,633,2489,89,4529,166373
55061,20600,10512,10088,41.8,19998,91,159,28,7,144,20600
55063,114718,56065,58653,35.3,105570,1912,468,4785,6,406,114718
55065,16836,8621,8215,41.0,16547,80,56,16,0,44,16836
55067,19951,10103,9848,46.1,19126,102,111,84,25,275,19951
55069,28710,14378,14332,44.8,27862,252,44,176,0,149,28710
55071,81266,40260,41006,43.3,76812,408,513,1919,0,649,81266
55073,134041,67294,66747,39.2,123161,693,417,7226,15,518,134041
55075,41704,20714,20990,45.8,40481,117,186,171,9,174,41704
55077,15366,7806,7560,47.2,14929,47,60,55,0,107,15366
55078,4274,2125,2149,32.6,595,35,3289,146,0,70,4274
55079,946584,457022,489562,33.7,594961,250473,5512,32264,362,34312,946584
55081,44714,22701,22013,38.7,42342,504,522,270,0,448,44714
55083,37632,19155,18477,43.8,36406,69,465,144,0,208,37632
55085,36029,18152,17877,48.2,34890,172,487,180,24,22,36029
55087,176777,88099,88678,37.3,162811,1882,2688,5393,32,1223,176777
55089,86429,42279,44150,43.0,82127,1181,261,1521,0,302,86429
55091,7458,3767,3691,43.8,7337,34,9,23,0,21,7458
55093,40842,20265,20577,34.6,39516,234,187,395,16,56,40842
55095,44094,22073,22021,42.8,42729,146,488,208,0,209,44094
55097,70027,34833,35194,35.8,66145,214,290,2051,3,458,70027
55099,14141,7176,6965,48.8,13729,37,70,76,6,14,14141
55101,195024,96509,98515,39.0,158827,20736,682,2413,62,7199,195024
55103,18020,9003,9017,42.9,17502,86,71,59,2,139,18020
55105,160356,78749,81607,38.3,144904,6268,455,1652,49,2115,160356
55107,14670,7311,7359,46.1,14296,91,60,54,6,41,14670
55109,84363,42252,42111,36.8,80991,660,481,774,9,279,84363
55111,61953,30942,31011,39.9,58210,324,881,358,0,1450,61953
55113,16580,8377,8203,47.2,13131,39,2793,108,6,63,16580
55115,41820,20901,20919,43.2,37337,163,3147,185,36,231,41820
55117,115377,57982,57395,40.2,104972,1675,556,5378,27,973,115377
55119,20631,10550,10081,41.8,20252,65,64,25,0,45,20631
55121,28853,14614,14239,40.9,27434,76,47,99,0,945,28853
55123,29827,14900,14927,41.6,29078,96,40,94,41,196,29827
55125,21489,10898,10591,50.9,18789,184,1831,84,0,23,21489
55127,102310,51161,51149,37.9,95486,982,209,737,35,3304,102310
55129,15893,7877,8016,47.6,15347,53,227,90,1,33,15893
55131,131840,65291,66549,40.9,126726,1321,141,1477,6,689,131840
55133,389740,191242,198498,42.2,365185,4949,537,10093,61,2593,389740
55135,52377,26490,25887,43.4,51003,278,265,248,7,164,52377
55137,24565,12923,11642,46.3,23301,459,118,123,0,324,24565
55139,166984,83799,83185,37.8,155527,2894,958,3777,33,1182,166984
55141,74591,36682,37909,42.5,71322,359,558,1455,0,286,74591
56001,36186,18894,17292,26.8,32215,372,241,1056,29,1188,36186
56003,11636,5845,5791,41.8,11004,2,264,39,2,127,11636
56005,45840,23903,21937,31.8,42317,250,665,308,39,1636,45840
56007,15781,8563,7218,39.4,14335,124,103,176,16,574,15781
56009,13779,7009,6770,40.0,13103,43,147,57,12,248,13779
56011,7036,3603,3433,44.2,6967,4,28,6,0,10,7036
56013,40103,19989,20114,38.3,29748,162,8461,259,8,452,40103
56015,13277,6839,6438,42.8,12579,41,89,26,4,320,13277
56017,4791,2342,2449,49.0,4684,11,36,20,1,4,4791
56019,8564,4384,4180,44.9,8219,1,3,63,0,118,8564
56021,91719,45756,45963,37.3,80263,2530,1027,882,23,3956,91719
56023,17960,9246,8714,37.5,17412,13,86,65,13,85,17960
56025,75876,38314,37562,36.7,70831,639,745,579,0,804,75876
56027,2478,1115,1363,44.5,2337,21,12,9,0,4,2478
56029,28203,14071,14132,43.7,27245,87,258,111,13,80,28203
